condition,approach,pose_source,arm,gripper,tilt_deg,leg,length_mm,mass_kg,arrival_y_m,arrival_heading_deg,estimate,estimate_hock_error_mm,estimate_heading_error_deg,estimate_cog_error_mm,estimate_length_error_mm,select,acquire,re_estimate,grasp_shift_mm,orient,flange_load_n,moment_about_tool_nm,inertia_about_tool_kgm2,airborne,meet_error_mm,opening_mm,tool_rise_mm,turn_deg,slip_mm,slip_deg,hock_offset_mm,heading_error_deg,released_at_x_m,cycle_s,arm_collisions,collision,collision_at_s,cut,entry_offset_mm,exit_offset_mm,cut_angle_deg,cut_drift_deg,cut_slip_mm,success,failure,wall_s
B-ur20-jaw_geh6180-tilt30-truth,B,truth,ur20,jaw_geh6180,29.999999999999996,2,766.0335345701482,12.609797647775201,0.44922027922805596,7.335634195234141,success,0.0,0.0,0.0,0.0,success,success,success,3.916182865256324,success,nan,nan,nan,1.0,0.778311211911792,114.77551986381168,4.821051884426608,-6.799983579065926,6.46334815862282,-1.4185077651331781,0.7223032642396376,-1.6428127436935664,0.772290385198673,3.99999999999956,0,,nan,cut,0.5524874595702611,0.5520161716110472,-1.3571730521608916,1.6265814640878556e-08,0.0058290742221791415,True,,8.734383940987755
B-ur20-jaw_geh6180-tilt30-truth,B,truth,ur20,jaw_geh6180,29.999999999999996,3,688.0296481603631,10.587203446789722,0.4818817041034545,24.414221727094894,success,0.0,0.0,0.0,0.0,success,success,success,1.7255561333057965,success,nan,nan,nan,1.0,0.7437181684681922,95.72994906027748,5.0935728961263305,-25.14622724966987,2.541653105107478,-0.17908998845635868,1.9805417676209969,0.14836195328429508,0.7584267970327311,4.019999999999557,0,,nan,cut,6.747920599744606,6.747680141627354,8.84095092097039,8.822671669764526e-08,0.0058157133403803395,False,cut angle +8.8 deg,8.331684431002941
B-ur20-jaw_geh6180-tilt30-truth,B,truth,ur20,jaw_geh6180,29.999999999999996,4,704.0223489718616,11.437274193031755,0.5361667119720577,-16.157818144239414,success,0.0,0.0,0.0,0.0,success,success,success,3.7281346009353973,success,nan,nan,nan,1.0,0.8021930446310283,115.69478415532019,4.530211135211015,14.839650228412994,0.9341216283438526,0.32956366834809164,0.5535176363925254,0.39755512284083516,0.7450272569187966,4.0359999999995555,0,,nan,cut,0.39860230854216194,0.39769947860379684,1.4382868024906919,1.708219941651661e-08,0.005871049357974758,True,,8.642582419037353
B-ur20-jaw_geh6180-tilt30-truth,B,truth,ur20,jaw_geh6180,29.999999999999996,5,738.3697215483043,12.838512036803047,0.41995379975583214,18.378443247388965,success,0.0,0.0,0.0,0.0,success,success,success,0.7077792559615967,success,nan,nan,nan,1.0,0.7573911723839678,112.44461553857377,5.092158121254742,-19.009788151820754,6.97062479961048,-0.9552670717098967,5.267391235302093,-1.035688564696654,0.759871681147333,3.99999999999956,0,,nan,cut,5.1175472257656835,5.115847146160757,0.37792275397062275,2.3098002318786514e-08,0.0060648608839186345,True,,8.309874395024963
B-ur20-jaw_geh6180-tilt30-truth,B,truth,ur20,jaw_geh6180,29.999999999999996,6,681.7651988534541,10.110690098001319,0.48783221735211885,27.647187080797202,success,0.0,0.0,0.0,0.0,success,success,success,0.7644106196885644,success,nan,nan,nan,1.0,0.738113335607107,88.98641476170197,5.02955902907698,-28.56864883824712,3.307241263644075,0.8378730693156199,2.7674256793491505,1.1626602447117886,0.771097847031101,4.077999999999552,0,,nan,cut,2.764105105536707,2.7623271228351953,1.1794146833816865,7.807358465463398e-08,0.005983509643101131,True,,8.803809644014109
B-ur20-jaw_geh6180-tilt30-truth,B,truth,ur20,jaw_geh6180,29.999999999999996,7,716.6316527736255,10.975950979816595,0.5853960867243859,-17.114680819723187,success,0.0,0.0,0.0,0.0,success,slipped,,nan,,nan,nan,nan,nan,0.8167195755587412,123.78695372499462,3.7385182553315577,nan,nan,nan,nan,nan,nan,nan,0,,nan,trotter_not_over_blade,nan,nan,nan,nan,nan,False,grasp: slipped,9.455898384039756
B-ur20-jaw_geh6180-tilt30-truth,B,truth,ur20,jaw_geh6180,29.999999999999996,8,772.7633863764064,14.982142633261514,0.48887983299172755,-0.5385640075664259,success,0.0,0.0,0.0,0.0,success,success,success,3.052907881973707,success,nan,nan,nan,1.0,0.7865857376267079,123.19796468007185,4.641868329229526,2.1225150057840714,3.5656086066916193,-0.7562518895413133,0.43624330696204194,-0.9152066771413709,0.789502463548165,3.99999999999956,0,,nan,cut,0.41807355383927103,0.4172084591811953,-0.9149267114773951,1.012230610703853e-08,0.005899541827372599,True,,9.562902722973377
B-ur20-jaw_geh6180-tilt30-truth,B,truth,ur20,jaw_geh6180,29.999999999999996,9,701.9755038785561,10.159767764339778,0.5231654154686722,-30.641426519461287,success,0.0,0.0,0.0,0.0,success,success,success,3.230405339152987,success,nan,nan,nan,1.0,0.821438901255099,87.71299834714264,4.780448445817265,33.16551013128994,0.9444984819910829,0.377914711889634,0.7997345218414831,0.31704078044272005,0.825829232375566,4.153999999999543,0,,nan,cut,0.41532798372501123,nan,1.6019461829063308,-58.921857582682186,88.18331666581679,True,,8.346296764037106
B-ur20-jaw_geh6180-tilt30-truth,B,truth,ur20,jaw_geh6180,29.999999999999996,10,740.960452494745,11.20849080369745,0.4038333707553584,-24.610271103808394,success,0.0,0.0,0.0,0.0,success,success,success,1.7099139290435426,success,nan,nan,nan,1.0,0.8270447348314853,93.40038829918812,4.897752245751619,23.962577445624294,2.661426700698312,0.9399883347377532,0.6447053833140426,0.7648079851881516,0.7411471509925207,3.99999999999956,0,,nan,cut,8.182853622816733,8.00712515832519,13.423573236112743,-0.15434805456420436,0.03319420973906481,False,cut angle +13.4 deg,9.921378300001379
B-ur20-jaw_geh6180-tilt30-truth,B,truth,ur20,jaw_geh6180,29.999999999999996,11,677.9637845272142,10.310214757940436,0.4778003061193643,-1.6459251073559775,success,0.0,0.0,0.0,0.0,success,success,success,2.6711427748974597,success,nan,nan,nan,1.0,0.7863984643573352,88.18656001506986,4.719938801867607,3.044380379295629,2.2945582819226757,-0.5069738182343284,0.38826746140604995,-0.6411605939646224,0.7853686574558586,3.99999999999956,0,,nan,cut,0.38674713401326555,0.3850607410475493,-0.6413915048880363,7.417078961610373e-08,0.00602270701637798,True,,9.18235672794981
B-ur20-jaw_geh6180-tilt30-truth,B,truth,ur20,jaw_geh6180,29.999999999999996,12,655.0,9.0,0.48268194937591763,-24.456209583760256,success,0.0,0.0,0.0,0.0,success,success,success,1.7692329239327051,success,nan,nan,nan,1.0,0.8183153799118198,84.68937053374898,4.619159822803476,25.247818998049844,0.19085284784622852,0.1505177427043124,-0.2777194635846525,0.10710786191585774,0.7659667402620017,4.021999999999558,0,,nan,cut,-0.629986731933041,-0.6326029979956682,1.1975800931650677,6.870288178548145e-08,0.006416575841728387,True,,8.928253237041645
B-ur20-jaw_geh6180-tilt30-truth,B,truth,ur20,jaw_geh6180,29.999999999999996,13,777.7990124502887,14.04976422798892,0.5625833962730592,31.750890841805617,success,0.0,0.0,0.0,0.0,success,success,success,2.157620218392413,success,nan,nan,nan,1.0,0.7459316952351887,111.69738064282444,5.114716309305267,-32.3859289028227,5.209145521117874,-0.9070780749596232,1.2113383128188049,-0.6842502590364028,0.8319542824301496,4.231999999999534,0,,nan,cut,1.1792198078521832,1.1780487320971478,-0.6793538444872894,1.4527577896365114e-08,0.005961879274156721,True,,9.604229215998203
B-ur20-jaw_geh6180-tilt30-truth,B,truth,ur20,jaw_geh6180,29.999999999999996,14,674.0780539077622,9.183354375620448,0.5561697157048568,9.12018670508955,success,0.0,0.0,0.0,0.0,success,success,success,2.2873845905230956,success,nan,nan,nan,1.0,0.7792920059510576,101.61147869549707,4.502822436422305,-8.71761897643852,2.6331002609143774,-0.5545321464995143,-1.0801793267588289,-0.4568543813417125,0.8224951035772224,4.165999999999542,0,,nan,cut,-0.8202755130455319,-0.8236172538927389,3.498975436463462,5.221650203855277e-08,0.006484153168256561,True,,9.513819219020661
B-ur20-jaw_geh6180-tilt30-truth,B,truth,ur20,jaw_geh6180,29.999999999999996,15,798.7099670858473,14.576243535966583,0.5848874329224438,9.088838469686026,success,0.0,0.0,0.0,0.0,success,success,success,0.9722454351110171,success,nan,nan,nan,1.0,0.773381884397664,102.29057778169802,4.957501653344298,-9.24783581452289,3.3976203607767115,1.1444292103939968,0.5682100349107266,1.1301936746703714,0.763062793926238,4.073999999999552,0,,nan,cut,-9.749793308769906,107.57626297171036,1.0449834183254565,-42.209693456733504,61.833282982533376,False,cut offset -9.7 / +107.6 mm,11.178698911971878
B-ur20-jaw_geh6180-tilt30-truth,B,truth,ur20,jaw_geh6180,29.999999999999996,16,745.0666802088937,11.211859465565851,0.4735195229922926,13.75976135602893,success,0.0,0.0,0.0,0.0,success,success,success,3.3186893415686525,success,nan,nan,nan,1.0,0.7659169114543974,106.49382580538425,5.000538258263965,-12.752017130117377,7.0770788696221585,-1.6688775174995514,1.1433457564295202,-1.8296446198889804,0.7958182153944933,3.99999999999956,0,,nan,cut,2.028715862175623,2.027085780314797,1.457666737867501,2.5121064096134376e-08,0.005951992675458222,True,,9.366145103995223
B-ur20-jaw_geh6180-tilt30-truth,B,truth,ur20,jaw_geh6180,29.999999999999996,17,711.8835922043452,10.092179175588702,0.45915290988116475,20.203570427175766,success,0.0,0.0,0.0,0.0,success,success,success,3.928956251522015,success,nan,nan,nan,1.0,0.7511596556893521,107.98781692931668,5.004217733291516,-19.198008345628118,7.393067369317413,-2.2151344316490142,1.3571354202036312,-2.1964670916807254,0.7875349998833789,3.99999999999956,0,,nan,cut,1.6063360123476644,1.5648792840647352,-1.2204520878371066,-0.34362331561895143,0.23308060532556257,True,,8.984402388043236
B-ur20-jaw_geh6180-tilt30-truth,B,truth,ur20,jaw_geh6180,29.999999999999996,18,708.3157658469476,12.370518856145932,0.5003708585656533,-5.822706778753045,success,0.0,0.0,0.0,0.0,success,success,success,2.422762824273832,success,nan,nan,nan,1.0,0.7882901873116802,109.64909076139077,4.85375819559819,4.327989533076509,1.2371608894268602,0.44757466669060586,0.19191389573300355,0.492089177942211,0.7274954881555489,3.99999999999956,0,,nan,cut,1.3165840307525767,19.1270250887724,0.350278164809594,-16.19146325024788,16.541455132368675,False,cut offset +1.3 / +19.1 mm,8.128692060010508
B-ur20-jaw_geh6180-tilt30-truth,B,truth,ur20,jaw_geh6180,29.999999999999996,19,748.1451303704207,12.340706427625943,0.4165332031590194,-11.807740312381712,success,0.0,0.0,0.0,0.0,success,success,success,1.3088053857946378,success,nan,nan,nan,1.0,0.8088098688872525,88.49949582741056,5.031912373379077,9.928391870963303,0.09766441464221388,0.2246932053892228,0.3659166428622018,0.1057964461801299,0.7301883339253199,3.99999999999956,0,,nan,cut,0.35138049667454707,0.3511697904506894,0.23536290643543686,1.7848267817093914e-08,0.005811102590984643,True,,7.400839286972769
